date,model,is_sft,is_best,task,dataset_variant,num_samples,num_keypoints,oks_score,oks_confidence_weighted,f1_score,precision,recall,mae_total,mae_x,mae_y,euclidean_distance,pck_50,pck_100,pck_150,per_keypoint_accuracy,left_right_confusion,exact_match,error_detection_acc,accuracy,parse_rate,correct_count,timestamp,result_file,json_path
2026-01-23,4b_4epochs_task3c_small_displacement-step338,True,False,task3c,v1_small_displacement,4399,25,0.256419,,0.694403,0.699770,0.689994,166.000222,,,,,,,,0.056896,,1.000000,,,,20260123_112609,task3c_v1_small_displacement_test_step338_20260123_112609,/mnt/data/sgsilva/vlm-evaluation/results/final/task3c_v1_small_displacement_test_step338_20260123_112609.json
2026-01-23,4b_4epochs_task3c_small_displacement-step676,True,False,task3c,v1_small_displacement,4399,25,0.223220,,0.719353,0.724094,0.715487,169.278537,,,,,,,,0.040788,,1.000000,,,,20260123_115106,task3c_v1_small_displacement_test_step676_20260123_115106,/mnt/data/sgsilva/vlm-evaluation/results/final/task3c_v1_small_displacement_test_step676_20260123_115106.json
2026-01-23,4b_4epochs_task3c_small_displacement-step1014,True,False,task3c,v1_small_displacement,4399,25,0.233246,,0.730517,0.735489,0.726561,169.629083,,,,,,,,0.041308,,1.000000,,,,20260123_121630,task3c_v1_small_displacement_test_step1014_20260123_121630,/mnt/data/sgsilva/vlm-evaluation/results/final/task3c_v1_small_displacement_test_step1014_20260123_121630.json
2026-01-23,4b_4epochs_task3c_small_displacement-step1352,True,True,task3c,v1_small_displacement,4399,25,0.256050,,0.736964,0.742265,0.732731,153.323818,,,,,,,,0.038710,,1.000000,,,,20260123_145051,task3c_v1_small_displacement_test_step1352_20260123_145051,/mnt/data/sgsilva/vlm-evaluation/results/final/task3c_v1_small_displacement_test_step1352_20260123_145051.json
2026-01-19,qwen3-vl-4b-instruct,False,False,task3c,v1_small_displacement,4399,25,0.075619,,0.441623,0.328413,0.750170,285.945698,,,,,,,,0.076511,,1.000000,,,,20260119_140814,task3c_v1_small_displacement_test_4b_20260119_140814,/mnt/data/sgsilva/vlm-evaluation/results/final/task3c_v1_small_displacement_test_4b_20260119_140814.json
2026-02-18,qwen3-vl-4b-instruct,False,True,task3d,baseline_mixed_final,4399,25,0.106050,,0.072098,0.072187,0.085027,244.207647,,,,,,,,0.088862,,0.753808,,,,20260218_180758,task3d_baseline_mixed_final_20260218_180758,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_baseline_mixed_final_20260218_180758.json
2026-02-18,qwen3-vl-4b-4epochs-mixed-final-a-step1125,True,False,task3d,mixed_final_a,4399,25,0.081339,,0.396461,0.645601,0.324907,382.775114,,,,,,,,0.036223,,0.753808,,,,20260218_180619,task3d_mixed_final_a_test_step1125_20260218_180619,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_final_a_test_step1125_20260218_180619.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step2250,True,False,task3d,mixed_final_a,4399,25,0.083740,,0.402839,0.654012,0.330545,377.069660,,,,,,,,0.034570,,0.753808,,,,20260219_102428,task3d_mixed_final_a_test_step2250_20260219_102428,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_final_a_test_step2250_20260219_102428.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step4500,True,True,task3d,mixed_final_a,4399,25,0.097397,,0.410083,0.668334,0.335876,344.811719,,,,,,,,0.035796,,0.753808,,,,20260219_131242,task3d_mixed_final_a_test_step4500_20260219_131242,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_final_a_test_step4500_20260219_131242.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step1125,True,False,task3d,mixed_v3,4399,25,0.107066,,0.661933,0.661946,0.661923,319.620600,,,,,,,,0.004840,,0.704478,,,,20260213_163322,task3d_mixed_v3_test_step1125_20260213_163322,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v3_test_step1125_20260213_163322.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step2250,True,True,task3d,mixed_v3,4399,25,0.101321,,0.692112,0.692112,0.692112,332.740162,,,,,,,,0.001291,,0.704478,,,,20260213_174924,task3d_mixed_v3_test_step2250_20260213_174924,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v3_test_step2250_20260213_174924.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step3375,True,False,task3d,mixed_v3,4399,25,0.106745,,0.692112,0.692112,0.692112,327.499620,,,,,,,,0.001355,,0.704478,,,,20260213_181506,task3d_mixed_v3_test_step3375_20260213_181506,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v3_test_step3375_20260213_181506.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step4500,True,False,task3d,mixed_v3,4399,25,0.111842,,0.690293,0.690293,0.690293,320.357597,,,,,,,,0.001742,,0.704478,,,,20260213_182014,task3d_mixed_v3_test_step4500_20260213_182014,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v3_test_step4500_20260213_182014.json
2026-02-16,qwen3-vl-4b-4epochs-mixed-v4-weighted-step1125,True,True,task3d,mixed_v4_weighted,4399,25,0.100405,,0.622050,0.622050,0.622050,326.136184,,,,,,,,0.012262,,0.704478,,,,20260216_140503,task3d_mixed_v4_weighted_test_step1125_20260216_140503,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v4_weighted_test_step1125_20260216_140503.json
2026-02-17,qwen3-vl-4b-4epochs-mixed-v6-step987,True,True,task3d,mixed_v6,500,25,0.096586,,0.622400,0.622400,0.622400,337.806519,,,,,,,,0.010615,,0.716000,,,,20260217_101911,task3d_mixed_v6_test_step987_quick,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v6_test_step987_quick.json
2026-02-17,qwen3-vl-4b-2epochs-mixed-v7-step315,True,False,task3d,mixed_v7,4399,25,0.082777,,0.575517,0.575555,0.575494,354.582156,,,,,,,,0.019684,,0.704478,,,,20260217_111402,task3d_mixed_v7_test_step315_20260217_111402,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v7_test_step315_20260217_111402.json
2026-02-17,qwen3-vl-4b-2epochs-mixed-v7-step630,True,True,task3d,mixed_v7,4399,25,0.103745,,0.622141,0.622141,0.622141,320.757598,,,,,,,,0.013295,,0.704478,,,,20260217_122131,task3d_mixed_v7_test_step630_20260217_122131,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_mixed_v7_test_step630_20260217_122131.json
2026-01-15,gemini-3-pro-preview,False,True,task3d,v1_challenging,100,25,,,0.555332,0.655656,0.520000,,,,,,,,,0.000000,,0.950000,,,,20260115_210858,task3d_v1_challenging_test100_gemini3_20260115_210858,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_v1_challenging_test100_gemini3_20260115_210858.json
2026-01-19,qwen3-vl-4b-instruct,False,False,task3d,v1_challenging,4399,25,0.058594,,0.486694,0.343119,0.873510,302.007283,,,,,,,,0.006592,,0.897704,,,,20260119_145541,task3d_v1_challenging_test_4b_20260119_145541,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_v1_challenging_test_4b_20260119_145541.json
2026-01-15,gemini-3-pro-preview,False,False,task3d,v1_mixed,100,25,,,0.467694,0.557623,0.446000,,,,,,,,,0.000000,,0.840000,,,,20260115_210858,task3d_v1_mixed_test100_gemini3_20260115_210858,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_v1_mixed_test100_gemini3_20260115_210858.json
2026-02-12,qwen3-vl-4b-4epochs-task3d_mixed-step338,True,True,task3d,v1_mixed,4399,25,0.096190,,0.650921,0.650921,0.650921,313.180213,,,,,,,,0.006389,,0.704478,,,,20260212_110524,task3d_v1_mixed_test_step338_20260212_110524,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_v1_mixed_test_step338_20260212_110524.json
2026-01-19,qwen3-vl-4b-instruct,False,False,task3d,v1_mixed,4399,25,0.056309,,0.298103,0.194211,0.680927,304.954672,,,,,,,,0.006229,,0.704706,,,,20260119_145541,task3d_v1_mixed_test_4b_20260119_145541,/mnt/data/sgsilva/vlm-evaluation/results/final/task3d_v1_mixed_test_4b_20260119_145541.json
2026-01-26,qwen3-vl-4b-4epochs-task4-mcqa-step338,True,False,task4,mcqa_v1,4399,25,,,0.896279,0.898676,0.896670,,,,,,,,,,,,0.896340,1.000000,3943,20260126_141702,task4_mcqa_v1_test_step338_20260126_141702,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_step338_20260126_141702.json
2026-01-28,qwen3-vl-4b-4epochs-task4-mcqa-step338,True,False,task4,mcqa_v1,4399,25,,,0.896279,0.898676,0.896670,,,,,,,,,,,,0.896340,1.000000,3943,20260128_194732,task4_mcqa_v1_test_step338_20260128_194732,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_step338_20260128_194732.json
2026-01-26,qwen3-vl-4b-4epochs-task4-mcqa-step676,True,False,task4,mcqa_v1,4399,25,,,0.932694,0.933778,0.932540,,,,,,,,,,,,0.932712,1.000000,4103,20260126_144034,task4_mcqa_v1_test_step676_20260126_144034,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_step676_20260126_144034.json
2026-01-26,qwen3-vl-4b-4epochs-task4-mcqa-step1014,True,False,task4,mcqa_v1,4399,25,,,0.937024,0.937149,0.937070,,,,,,,,,,,,0.937031,1.000000,4122,20260126_145316,task4_mcqa_v1_test_step1014_20260126_145316,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_step1014_20260126_145316.json
2026-01-26,qwen3-vl-4b-4epochs-task4-mcqa-step1352,True,True,task4,mcqa_v1,4399,25,,,0.952241,0.952256,0.952275,,,,,,,,,,,,0.952262,1.000000,4189,20260126_151101,task4_mcqa_v1_test_step1352_20260126_151101,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_step1352_20260126_151101.json
2026-01-26,qwen3-vl-4b-instruct,False,False,task4,mcqa_v1,4399,25,,,0.842428,0.846417,0.842119,,,,,,,,,,,,0.842237,1.000000,3705,20260126_143142,task4_mcqa_v1_test_4b_20260126_143142,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v1_test_4b_20260126_143142.json
2026-02-04,qwen3-vl-4b-instruct,False,True,task4,mcqa_v3,1812,25,,,0.972881,0.973814,0.972656,,,,,,,,,,,,0.973510,1.000000,1764,20260204_224529,task4_mcqa_v3_test_baseline_4b_20260204_224529,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v3_test_baseline_4b_20260204_224529.json
2026-02-09,qwen3-vl-4b-instruct,False,True,task4,mcqa_v4.2,1013,25,,,0.939565,0.939687,0.942016,,,,,,,,,,,,0.939783,1.000000,952,20260209_102724,task4_mcqa_v4.2_test_baseline_4b_20260209_102724,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v4.2_test_baseline_4b_20260209_102724.json
2026-02-09,qwen3-vl-4b-instruct,False,True,task4,mcqa_v4.3,1931,25,,,0.913008,0.914884,0.915752,,,,,,,,,,,,0.912998,1.000000,1763,20260209_110828,task4_mcqa_v4.3_test_baseline_4b_20260209_110828,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v4.3_test_baseline_4b_20260209_110828.json
2026-02-09,qwen3-vl-4b-instruct,False,False,task4,mcqa_v4.3,1931,25,,,0.913008,0.914884,0.915752,,,,,,,,,,,,0.912998,1.000000,1763,20260209_121037,task4_mcqa_v4.3_test_baseline_4b_20260209_121037,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v4.3_test_baseline_4b_20260209_121037.json
2026-02-09,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5.1,3936,25,,,0.317162,0.343896,0.330137,,,,,,,,,,,,0.326728,1.000000,1286,20260209_113044,task4_mcqa_v5.1_test_baseline_4b_20260209_113044,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.1_test_baseline_4b_20260209_113044.json
2026-02-09,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5.1,3936,25,,,0.313541,0.335415,0.326251,,,,,,,,,,,,0.322917,1.000000,1271,20260209_131223,task4_mcqa_v5.1_test_baseline_4b_20260209_131223,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.1_test_baseline_4b_20260209_131223.json
2026-02-09,qwen3-vl-235b-a22b-instruct,False,True,task4,mcqa_v5.1,200,25,,,0.358776,0.364895,0.365272,,,,,,,,,,,,0.360000,1.000000,72,20260209_115022,task4_mcqa_v5.1_test_quality_235b_20260209_115022,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.1_test_quality_235b_20260209_115022.json
2026-02-09,qwen3-vl-4b-instruct,False,True,task4,mcqa_v5.2,3936,25,,,0.355763,0.382435,0.368245,,,,,,,,,,,,0.365091,1.000000,1437,20260209_170947,task4_mcqa_v5.2_test_baseline_4b_20260209_170947,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.2_test_baseline_4b_20260209_170947.json
2026-02-18,qwen3-vl-4b-instruct,False,True,task4,mcqa_v5.3_baseline_mixed_final,3935,25,,,0.314882,0.337340,0.318749,,,,,,,,,,,,0.316645,1.000000,1246,20260218_180758,task4_mcqa_v5.3_baseline_mixed_final_20260218_180758,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_baseline_mixed_final_20260218_180758.json
2026-02-18,qwen3-vl-4b-4epochs-mixed-final-a-step1125,True,True,task4,mcqa_v5.3_mixed_final_a,3935,25,,,0.386770,0.404996,0.396051,,,,,,,,,,,,0.392630,1.000000,1545,20260218_180619,task4_mcqa_v5.3_mixed_final_a_test_step1125_20260218_180619,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_final_a_test_step1125_20260218_180619.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step2250,True,False,task4,mcqa_v5.3_mixed_final_a,3935,25,,,0.341734,0.347002,0.344551,,,,,,,,,,,,0.346125,1.000000,1362,20260219_102428,task4_mcqa_v5.3_mixed_final_a_test_step2250_20260219_102428,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_final_a_test_step2250_20260219_102428.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step4500,True,False,task4,mcqa_v5.3_mixed_final_a,3935,25,,,0.351549,0.356437,0.354008,,,,,,,,,,,,0.354511,1.000000,1395,20260219_131242,task4_mcqa_v5.3_mixed_final_a_test_step4500_20260219_131242,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_final_a_test_step4500_20260219_131242.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step1125,True,False,task4,mcqa_v5.3_mixed_v3,3935,25,,,0.381664,0.404403,0.385876,,,,,,,,,,,,0.386277,1.000000,1520,20260213_163322,task4_mcqa_v5.3_mixed_v3_test_step1125_20260213_163322,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_v3_test_step1125_20260213_163322.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step2250,True,False,task4,mcqa_v5.3_mixed_v3,3935,25,,,0.380491,0.381443,0.381651,,,,,,,,,,,,0.382211,1.000000,1504,20260213_174924,task4_mcqa_v5.3_mixed_v3_test_step2250_20260213_174924,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_v3_test_step2250_20260213_174924.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step3375,True,False,task4,mcqa_v5.3_mixed_v3,3935,25,,,0.363635,0.382389,0.376234,,,,,,,,,,,,0.374333,1.000000,1473,20260213_181506,task4_mcqa_v5.3_mixed_v3_test_step3375_20260213_181506,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_v3_test_step3375_20260213_181506.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step4500,True,True,task4,mcqa_v5.3_mixed_v3,3935,25,,,0.386783,0.392584,0.391674,,,,,,,,,,,,0.390343,1.000000,1536,20260213_182014,task4_mcqa_v5.3_mixed_v3_test_step4500_20260213_182014,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_v3_test_step4500_20260213_182014.json
2026-02-16,qwen3-vl-4b-4epochs-mixed-v4-weighted-step1125,True,True,task4,mcqa_v5.3_mixed_v4_weighted,3935,25,,,0.404036,0.416550,0.406874,,,,,,,,,,,,0.407116,1.000000,1602,20260216_140503,task4_mcqa_v5.3_mixed_v4_weighted_test_step1125_20260216_140503,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_mixed_v4_weighted_test_step1125_20260216_140503.json
2026-02-11,qwen3-vl-4b-4epochs-task4-kpqa-v5.3-step365,True,False,task4,mcqa_v5.3,3935,25,,,0.295798,0.355945,0.326654,,,,,,,,,,,,0.325032,1.000000,1279,20260211_163754,task4_mcqa_v5.3_test_step365_4b_20260211_163754,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_step365_4b_20260211_163754.json
2026-02-11,qwen3-vl-4b-4epochs-task4-kpqa-v5.3-step730,True,False,task4,mcqa_v5.3,3935,25,,,0.297273,0.413323,0.344789,,,,,,,,,,,,0.345616,1.000000,1360,20260211_170142,task4_mcqa_v5.3_test_step730_4b_20260211_170142,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_step730_4b_20260211_170142.json
2026-02-11,qwen3-vl-4b-4epochs-task4-kpqa-v5.3-step1095,True,False,task4,mcqa_v5.3,3935,25,,,0.370372,0.376824,0.373149,,,,,,,,,,,,0.372046,1.000000,1464,20260211_182130,task4_mcqa_v5.3_test_step1095_4b_20260211_182130,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_step1095_4b_20260211_182130.json
2026-02-12,qwen3-vl-4b-4epochs-task4-kpqa-v5.3-step1460,True,False,task4,mcqa_v5.3,3935,25,,,0.356836,0.363617,0.359332,,,,,,,,,,,,0.359339,1.000000,1414,20260212_111304,task4_mcqa_v5.3_test_step1460_4b_20260212_111304,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_step1460_4b_20260212_111304.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5.3,3916,25,,,0.321110,0.350433,0.326549,,,,,,,,,,,,0.324566,1.000000,1271,20260211_104518,task4_mcqa_v5.3_test_baseline_4b_20260211_104518,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_baseline_4b_20260211_104518.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5.3,15740,25,,,0.366505,0.385267,0.371160,,,,,,,,,,,,0.370457,1.000000,5831,20260211_123647,task4_mcqa_v5.3_test_baseline_4b_regen,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_baseline_4b_regen.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5.3,3935,25,,,0.314882,0.337340,0.318749,,,,,,,,,,,,0.316645,1.000000,1246,20260211_135643,task4_mcqa_v5.3_test_baseline_4b_regen_filtered,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_test_baseline_4b_regen_filtered.json
2026-02-12,qwen3-vl-4b-4epochs-task4-kpqa-v5.3-step730,True,True,task4,mcqa_v5.3,6500,25,,,0.380855,0.532445,0.433021,,,,,,,,,,,,0.434308,1.000000,2823,20260212_113036,task4_mcqa_v5.3_train_step730_4b_20260212_113036,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5.3_train_step730_4b_20260212_113036.json
2026-02-05,qwen3-vl-4b-instruct,False,True,task4,mcqa_v5_easy_baseline,500,25,,,0.284933,0.309144,0.318023,,,,,,,,,,,,0.318000,1.000000,159,20260205_214919,task4_mcqa_v5_easy_baseline_20260205_214919,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_easy_baseline_20260205_214919.json
2026-02-05,qwen3-vl-4b-instruct,False,True,task4,mcqa_v5_pilot_baseline,500,25,,,0.297039,0.312674,0.300442,,,,,,,,,,,,0.300000,1.000000,150,20260205_152842,task4_mcqa_v5_pilot_baseline_20260205_152842,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_pilot_baseline_20260205_152842.json
2026-02-06,qwen3-vl-4b-4epochs-task4-kpqa-v5-step108,True,False,task4,mcqa_v5,484,25,,,0.753805,0.787091,0.756566,,,,,,,,,,,,0.760331,1.000000,368,20260206_140247,task4_mcqa_v5_test_step108_4b_20260206_140247,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_test_step108_4b_20260206_140247.json
2026-02-06,qwen3-vl-4b-4epochs-task4-kpqa-v5-step216,True,True,task4,mcqa_v5,484,25,,,0.776419,0.776442,0.776691,,,,,,,,,,,,0.776860,1.000000,376,20260206_141118,task4_mcqa_v5_test_step216_4b_20260206_141118,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_test_step216_4b_20260206_141118.json
2026-02-06,qwen3-vl-4b-4epochs-task4-kpqa-v5-step324,True,False,task4,mcqa_v5,484,25,,,0.776419,0.776442,0.776691,,,,,,,,,,,,0.776860,1.000000,376,20260206_142114,task4_mcqa_v5_test_step324_4b_20260206_142114,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_test_step324_4b_20260206_142114.json
2026-02-06,qwen3-vl-4b-4epochs-task4-kpqa-v5-step432,True,False,task4,mcqa_v5,484,25,,,0.768319,0.768986,0.768337,,,,,,,,,,,,0.768595,1.000000,372,20260206_143107,task4_mcqa_v5_test_step432_4b_20260206_143107,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_test_step432_4b_20260206_143107.json
2026-02-06,qwen3-vl-4b-instruct,False,False,task4,mcqa_v5,484,25,,,0.367975,0.378768,0.406982,,,,,,,,,,,,0.402893,1.000000,195,20260206_121213,task4_mcqa_v5_test_baseline_4b_20260206_121213,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v5_test_baseline_4b_20260206_121213.json
2026-02-12,qwen3-vl-4b-4epochs-task4-mcqa-v6.1.2-step320,True,False,task4,mcqa_v6.1.2,4399,25,,,0.974601,0.975144,0.974657,,,,,,,,,,,,0.974540,1.000000,4287,20260212_093734,task4_mcqa_v6.1.2_test_step320_4b_20260212_093734,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1.2_test_step320_4b_20260212_093734.json
2026-02-12,qwen3-vl-4b-4epochs-task4-mcqa-v6.1.2-step640,True,False,task4,mcqa_v6.1.2,4399,25,,,0.980233,0.980388,0.980262,,,,,,,,,,,,0.980223,1.000000,4312,20260212_095938,task4_mcqa_v6.1.2_test_step640_4b_20260212_095938,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1.2_test_step640_4b_20260212_095938.json
2026-02-12,qwen3-vl-4b-4epochs-task4-mcqa-v6.1.2-step960,True,False,task4,mcqa_v6.1.2,4399,25,,,0.987744,0.987769,0.987739,,,,,,,,,,,,0.987724,1.000000,4345,20260212_100053,task4_mcqa_v6.1.2_test_step960_4b_20260212_100053,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1.2_test_step960_4b_20260212_100053.json
2026-02-12,qwen3-vl-4b-4epochs-task4-mcqa-v6.1.2-step1280,True,True,task4,mcqa_v6.1.2,4399,25,,,0.988158,0.988148,0.988172,,,,,,,,,,,,0.988179,1.000000,4347,20260212_100228,task4_mcqa_v6.1.2_test_step1280_4b_20260212_100228,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1.2_test_step1280_4b_20260212_100228.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v6.1.2,4399,25,,,0.629098,0.682743,0.658542,,,,,,,,,,,,0.656286,1.000000,2887,20260211_173607,task4_mcqa_v6.1.2_test_baseline_4b_20260211_173607,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1.2_test_baseline_4b_20260211_173607.json
2026-02-11,qwen3-vl-4b-instruct,False,True,task4,mcqa_v6.1,1114,25,,,0.737628,0.773389,0.750054,,,,,,,,,,,,0.749551,1.000000,835,20260211_172947,task4_mcqa_v6.1_test_baseline_4b_20260211_172947,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1_test_baseline_4b_20260211_172947.json
2026-02-11,qwen3-vl-4b-instruct,False,False,task4,mcqa_v6.1,1114,25,,,0.737628,0.773389,0.750054,,,,,,,,,,,,0.749551,1.000000,835,20260211_173643,task4_mcqa_v6.1_test_baseline_4b_20260211_173643,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.1_test_baseline_4b_20260211_173643.json
2026-02-18,qwen3-vl-4b-instruct,False,True,task4,mcqa_v6.2_baseline_mixed_final,7872,25,,,0.471302,0.499928,0.495082,,,,,,,,,,,,0.493775,1.000000,3887,20260218_180758,task4_mcqa_v6.2_baseline_mixed_final_20260218_180758,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_baseline_mixed_final_20260218_180758.json
2026-02-18,qwen3-vl-4b-4epochs-mixed-final-a-step1125,True,True,task4,mcqa_v6.2_mixed_final_a,7872,25,,,0.752047,0.754334,0.751818,,,,,,,,,,,,0.751651,1.000000,5917,20260218_180619,task4_mcqa_v6.2_mixed_final_a_test_step1125_20260218_180619,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_final_a_test_step1125_20260218_180619.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step2250,True,False,task4,mcqa_v6.2_mixed_final_a,7872,25,,,0.746817,0.747323,0.746772,,,,,,,,,,,,0.746697,1.000000,5878,20260219_102428,task4_mcqa_v6.2_mixed_final_a_test_step2250_20260219_102428,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_final_a_test_step2250_20260219_102428.json
2026-02-19,qwen3-vl-4b-4epochs-mixed-final-a-step4500,True,False,task4,mcqa_v6.2_mixed_final_a,7872,25,,,0.745925,0.747102,0.745576,,,,,,,,,,,,0.745554,1.000000,5869,20260219_131242,task4_mcqa_v6.2_mixed_final_a_test_step4500_20260219_131242,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_final_a_test_step4500_20260219_131242.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step1125,True,True,task4,mcqa_v6.2_mixed_v3,7872,25,,,0.750685,0.751955,0.750597,,,,,,,,,,,,0.750508,1.000000,5908,20260213_163322,task4_mcqa_v6.2_mixed_v3_test_step1125_20260213_163322,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_v3_test_step1125_20260213_163322.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step2250,True,False,task4,mcqa_v6.2_mixed_v3,7872,25,,,0.748878,0.749734,0.748640,,,,,,,,,,,,0.748603,1.000000,5893,20260213_174924,task4_mcqa_v6.2_mixed_v3_test_step2250_20260213_174924,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_v3_test_step2250_20260213_174924.json
2026-02-13,qwen3-vl-4b-4epochs-mixed-v3-step3375,True,False,task4,mcqa_v6.2_mixed_v3,7872,25,,,0.746280,0.747012,0.746091,,,,,,,,,,,,0.746062,1.000000,5873,20260213_181506,task4_mcqa_v6.2_mixed_v3_test_step3375_20260213_181506,/mnt/data/sgsilva/vlm-evaluation/results/final/task4_mcqa_v6.2_mixed_v3_test_step3375_20260213_181506.json
